year,month,day,week,quantity,quantityrate,times,timerate,city
2015,4,29,4,1641100.0,3.24,682.0,3.57,부안
2015,4,30,5,1620050.0,3.2,669.0,3.5,부안
2015,5,1,6,1650250.0,2.94,657.0,2.89,부안
2015,5,2,7,1777100.0,3.16,705.0,3.1,부안
2015,5,3,1,1660850.0,2.96,623.0,2.74,부안
2015,5,4,2,2052700.0,3.65,785.0,3.45,부안
2015,5,5,3,1948950.0,3.47,751.0,3.3,부안
2015,5,6,4,1530900.0,2.73,649.0,2.86,부안
2015,5,7,5,1553950.0,2.77,678.0,2.98,부안
2015,5,8,6,1659950.0,2.96,678.0,2.98,부안
2015,5,9,7,1902350.0,3.39,758.0,3.33,부안
2015,5,10,1,2138200.0,3.81,784.0,3.45,부안
2015,5,11,2,1432350.0,2.55,569.0,2.5,부안
2015,5,12,3,1660350.0,2.96,695.0,3.06,부안
2015,5,13,4,1702200.0,3.03,684.0,3.01,부안
2015,5,14,5,1744600.0,3.11,750.0,3.3,부안
2015,5,15,6,1719400.0,3.06,697.0,3.07,부안
2015,5,16,7,1927950.0,3.43,765.0,3.37,부안
2015,5,17,1,2209550.0,3.93,806.0,3.55,부안
2015,5,18,2,1822250.0,3.24,773.0,3.4,부안
2015,5,19,3,1761550.0,3.14,734.0,3.23,부안
2015,5,20,4,1596150.0,2.84,694.0,3.05,부안
2015,5,21,5,1830500.0,3.26,776.0,3.41,부안
2015,5,22,6,1724600.0,3.07,721.0,3.17,부안
2015,5,23,7,2084250.0,3.71,833.0,3.66,부안
2015,5,24,1,1997750.0,3.56,757.0,3.33,부안
2015,5,25,2,2279550.0,4.06,880.0,3.87,부안
2015,5,26,3,1768850.0,3.15,767.0,3.37,부안
2015,5,27,4,1618700.0,2.88,693.0,3.05,부안
2015,5,28,5,1697600.0,3.02,740.0,3.26,부안
2015,5,29,6,1752050.0,3.12,765.0,3.37,부안
2015,5,30,7,1659200.0,2.95,680.0,2.99,부안
2015,5,31,1,2305700.0,4.1,885.0,3.89,부안
2015,6,1,2,1993800.0,3.45,798.0,3.26,부안
2015,6,2,3,1650200.0,2.86,743.0,3.04,부안
2015,6,3,4,1566750.0,2.71,678.0,2.77,부안
2015,6,4,5,1571800.0,2.72,730.0,2.98,부안
2015,6,5,6,1623850.0,2.81,720.0,2.94,부안
2015,6,6,7,1908450.0,3.3,787.0,3.22,부안
2015,6,7,1,2370500.0,4.1,879.0,3.59,부안
2015,6,8,2,2010850.0,3.48,843.0,3.44,부안
2015,6,9,3,1717450.0,2.97,759.0,3.1,부안
2015,6,10,4,1872950.0,3.24,820.0,3.35,부안
2015,6,11,5,1770550.0,3.07,777.0,3.17,부안
2015,6,12,6,1768000.0,3.06,807.0,3.3,부안
2015,6,13,7,2038450.0,3.53,825.0,3.37,부안
2015,6,14,1,1997600.0,3.46,719.0,2.94,부안
2015,6,15,2,2302400.0,3.99,923.0,3.77,부안
2015,6,16,3,1703600.0,2.95,761.0,3.11,부안
2015,6,17,4,1802450.0,3.12,812.0,3.32,부안
2015,6,18,5,1915500.0,3.32,852.0,3.48,부안
2015,6,19,6,1950050.0,3.38,832.0,3.4,부안
2015,6,20,7,2022150.0,3.5,856.0,3.5,부안
2015,6,21,1,2297450.0,3.98,866.0,3.54,부안
2015,6,22,2,2283400.0,3.95,937.0,3.83,부안
2015,6,23,3,1855200.0,3.21,865.0,3.53,부안
2015,6,24,4,1948100.0,3.37,843.0,3.44,부안
2015,6,25,5,1208200.0,2.09,613.0,2.5,부안
2015,6,26,6,1993600.0,3.45,886.0,3.62,부안
2015,6,27,7,2325800.0,4.03,967.0,3.95,부안
2015,6,28,1,2573050.0,4.45,983.0,4.02,부안
2015,6,29,2,2235400.0,3.87,943.0,3.85,부안
2015,6,30,3,1481700.0,2.57,655.0,2.68,부안
2015,7,1,4,2152900.0,3.23,911.0,3.25,부안
2015,7,2,5,1622450.0,2.44,768.0,2.74,부안
2015,7,3,6,1967650.0,2.96,872.0,3.11,부안
2015,7,4,7,2143350.0,3.22,921.0,3.29,부안
2015,7,5,1,2631950.0,3.95,1002.0,3.57,부안
2015,7,6,2,2261250.0,3.4,971.0,3.46,부안
2015,7,7,3,1559900.0,2.34,710.0,2.53,부안
2015,7,8,4,1800850.0,2.7,802.0,2.86,부안
2015,7,9,5,1458500.0,2.19,671.0,2.39,부안
2015,7,10,6,1800200.0,2.7,781.0,2.79,부안
2015,7,11,7,1863350.0,2.8,787.0,2.81,부안
2015,7,12,1,2400900.0,3.61,913.0,3.26,부안
2015,7,13,2,2426250.0,3.64,974.0,3.47,부안
2015,7,14,3,2180350.0,3.27,909.0,3.24,부안
2015,7,15,4,1962350.0,2.95,846.0,3.02,부안
2015,7,16,5,1804400.0,2.71,844.0,3.01,부안
2015,7,17,6,1933400.0,2.9,864.0,3.08,부안
2015,7,18,7,2150800.0,3.23,897.0,3.2,부안
2015,7,19,1,2226400.0,3.34,856.0,3.05,부안
2015,7,20,2,2167450.0,3.26,929.0,3.31,부안
2015,7,21,3,2091250.0,3.14,891.0,3.18,부안
2015,7,22,4,2153500.0,3.23,962.0,3.43,부안
2015,7,23,5,2226700.0,3.34,902.0,3.22,부안
2015,7,24,6,2162800.0,3.25,961.0,3.43,부안
2015,7,25,7,2484750.0,3.73,1030.0,3.67,부안
2015,7,26,1,2725250.0,4.09,1023.0,3.65,부안
2015,7,27,2,2565150.0,3.85,1010.0,3.6,부안
2015,7,28,3,2481350.0,3.73,1029.0,3.67,부안
2015,7,29,4,2296650.0,3.45,949.0,3.39,부안
2015,7,30,5,2333250.0,3.5,995.0,3.55,부안
2015,7,31,6,2549500.0,3.83,1054.0,3.76,부안
2015,8,1,7,2562800.0,3.76,1028.0,3.47,부안
2015,8,2,1,2523200.0,3.7,967.0,3.27,부안
2015,8,3,2,2620550.0,3.84,1021.0,3.45,부안
2015,8,4,3,2401200.0,3.52,1019.0,3.44,부안
2015,8,5,4,2382500.0,3.49,1003.0,3.39,부안
2015,8,6,5,2402150.0,3.52,1013.0,3.42,부안
2015,8,7,6,2211950.0,3.24,991.0,3.35,부안
2015,8,8,7,2217500.0,3.25,937.0,3.17,부안
2015,8,9,1,2680600.0,3.93,1055.0,3.57,부안
2015,8,10,2,2258900.0,3.31,971.0,3.28,부안
2015,8,11,3,1793000.0,2.63,818.0,2.76,부안
2015,8,12,4,2232500.0,3.27,1028.0,3.47,부안
2015,8,13,5,2134350.0,3.13,946.0,3.2,부안
2015,8,14,6,2475250.0,3.63,977.0,3.3,부안
2015,8,15,7,2025950.0,2.97,920.0,3.11,부안
2015,8,16,1,2470200.0,3.62,992.0,3.35,부안
2015,8,17,2,2290200.0,3.36,933.0,3.15,부안
2015,8,18,3,2114400.0,3.1,990.0,3.35,부안
2015,8,19,4,2050250.0,3.01,946.0,3.2,부안
2015,8,20,5,1626850.0,2.39,768.0,2.6,부안
2015,8,21,6,2235900.0,3.28,956.0,3.23,부안
2015,8,22,7,2061900.0,3.02,931.0,3.15,부안
2015,8,23,1,2531950.0,3.71,1014.0,3.43,부안
2015,8,24,2,2124250.0,3.11,978.0,3.31,부안
2015,8,25,3,1644350.0,2.41,767.0,2.59,부안
2015,8,26,4,1907100.0,2.8,906.0,3.06,부안
2015,8,27,5,1806950.0,2.65,904.0,3.05,부안
2015,8,28,6,1919100.0,2.81,929.0,3.14,부안
2015,8,29,7,1942200.0,2.85,885.0,2.99,부안
2015,8,30,1,2493700.0,3.66,1019.0,3.44,부안
2015,8,31,2,2064950.0,3.03,979.0,3.31,부안
2015,9,1,3,1763700.0,2.87,866.0,3.14,부안
2015,9,2,4,1753300.0,2.86,831.0,3.02,부안
2015,9,3,5,1924250.0,3.13,930.0,3.38,부안
2015,9,4,6,1842500.0,3.0,898.0,3.26,부안
2015,9,5,7,1925150.0,3.14,918.0,3.33,부안
2015,9,6,1,2224550.0,3.62,970.0,3.52,부안
2015,9,7,2,1828600.0,2.98,843.0,3.06,부안
2015,9,8,3,1663500.0,2.71,821.0,2.98,부안
2015,9,9,4,1599600.0,2.61,807.0,2.93,부안
2015,9,10,5,1559600.0,2.54,757.0,2.75,부안
2015,9,11,6,1626950.0,2.65,806.0,2.93,부안
2015,9,12,7,2044450.0,3.33,892.0,3.24,부안
2015,9,13,1,2016250.0,3.28,880.0,3.19,부안
2015,9,14,2,2023700.0,3.3,924.0,3.35,부안
2015,9,15,3,1895450.0,3.09,880.0,3.19,부안
2015,9,16,4,1685300.0,2.74,832.0,3.02,부안
2015,9,17,5,1686700.0,2.75,789.0,2.86,부안
2015,9,18,6,1674700.0,2.73,792.0,2.88,부안
2015,9,19,7,1846150.0,3.01,828.0,3.01,부안
2015,9,20,1,2343200.0,3.82,943.0,3.42,부안
2015,9,21,2,2229650.0,3.63,946.0,3.43,부안
2015,9,22,3,2155600.0,3.51,915.0,3.32,부안
2015,9,23,4,2002350.0,3.26,904.0,3.28,부안
2015,9,24,5,2366800.0,3.85,1014.0,3.68,부안
2015,9,25,6,2800450.0,4.56,1195.0,4.34,부안
2015,9,26,7,3513200.0,5.72,1465.0,5.32,부안
2015,9,27,1,1924800.0,3.14,789.0,2.86,부안
2015,9,28,2,2700250.0,4.4,1070.0,3.88,부안
2015,9,29,3,2647700.0,4.31,1070.0,3.88,부안
2015,9,30,4,2127250.0,3.46,972.0,3.53,부안
2015,10,1,5,1224000.0,2.15,544.0,2.2,부안
2015,10,2,6,2146550.0,3.77,1000.0,4.04,부안
2015,10,3,7,2165500.0,3.8,886.0,3.58,부안
2015,10,4,1,2439450.0,4.28,924.0,3.73,부안
2015,10,5,2,1947700.0,3.42,861.0,3.48,부안
2015,10,6,3,1786700.0,3.13,806.0,3.26,부안
2015,10,7,4,1712650.0,3.0,830.0,3.35,부안
2015,10,8,5,1733850.0,3.04,822.0,3.32,부안
2015,10,9,6,1898250.0,3.33,823.0,3.33,부안
2015,10,10,7,1800100.0,3.16,740.0,2.99,부안
2015,10,11,1,2106600.0,3.7,847.0,3.42,부안
2015,10,12,2,2099750.0,3.68,847.0,3.42,부안
2015,10,13,3,1680150.0,2.95,768.0,3.1,부안
2015,10,14,4,1716000.0,3.01,797.0,3.22,부안
2015,10,15,5,1616600.0,2.84,743.0,3.0,부안
2015,10,16,6,1658400.0,2.91,786.0,3.18,부안
2015,10,17,7,1729650.0,3.03,761.0,3.08,부안
2015,10,18,1,2365500.0,4.15,898.0,3.63,부안
2015,10,19,2,1885600.0,3.31,840.0,3.39,부안
2015,10,20,3,1877700.0,3.29,817.0,3.3,부안
2015,10,21,4,1749750.0,3.07,746.0,3.01,부안
2015,10,22,5,1634550.0,2.87,770.0,3.11,부안
2015,10,23,6,1745050.0,3.06,783.0,3.16,부안
2015,10,24,7,1883550.0,3.3,775.0,3.13,부안
2015,10,25,1,2114050.0,3.71,875.0,3.54,부안
2015,10,26,2,1971900.0,3.46,851.0,3.44,부안
2015,10,27,3,1513250.0,2.66,639.0,2.58,부안
2015,10,28,4,1938400.0,3.4,838.0,3.39,부안
2015,10,29,5,1665700.0,2.92,735.0,2.97,부안
2015,10,30,6,1562450.0,2.74,704.0,2.85,부안
2015,10,31,7,1626350.0,2.85,687.0,2.78,부안
2015,11,1,1,2221550.0,3.35,825.0,3.61,부안
2015,11,2,2,1982400.0,2.99,764.0,3.34,부안
2015,11,3,3,1933900.0,2.91,792.0,3.46,부안
2015,11,4,4,1797600.0,2.71,757.0,3.31,부안
2015,11,5,5,1917000.0,2.89,749.0,3.27,부안
2015,11,6,6,1721200.0,2.59,738.0,3.23,부안
2015,11,7,7,1548800.0,2.33,599.0,2.62,부안
2015,11,8,1,2845400.0,4.29,959.0,4.19,부안
2015,11,9,2,2093100.0,3.15,798.0,3.49,부안
2015,11,10,3,1904550.0,2.87,749.0,3.27,부안
2015,11,11,4,1954600.0,2.94,760.0,3.32,부안
2015,11,12,5,1879300.0,2.83,749.0,3.27,부안
2015,11,13,6,1562100.0,2.35,600.0,2.62,부안
2015,11,14,7,2451200.0,3.69,841.0,3.68,부안
2015,11,15,1,2766900.0,4.17,869.0,3.8,부안
2015,11,16,2,2045650.0,3.08,724.0,3.16,부안
2015,11,17,3,2337550.0,3.52,863.0,3.77,부안
2015,11,18,4,1910200.0,2.88,673.0,2.94,부안
2015,11,19,5,2402800.0,3.62,870.0,3.8,부안
2015,11,20,6,2539450.0,3.83,874.0,3.82,부안
2015,11,21,7,2912150.0,4.39,828.0,3.62,부안
2015,11,22,1,2615200.0,3.94,753.0,3.29,부안
2015,11,23,2,2628400.0,3.96,785.0,3.43,부안
2015,11,24,3,2492400.0,3.75,771.0,3.37,부안
2015,11,25,4,2179650.0,3.28,636.0,2.78,부안
2015,11,26,5,1763100.0,2.66,588.0,2.57,부안
2015,11,27,6,2355600.0,3.55,696.0,3.04,부안
2015,11,28,7,2614900.0,3.94,782.0,3.42,부안
2015,11,29,1,2611550.0,3.93,731.0,3.19,부안
2015,11,30,2,2388500.0,3.6,760.0,3.32,부안
2015,12,1,3,2129600.0,3.59,734.0,3.59,부안
2015,12,2,4,1835750.0,3.09,620.0,3.04,부안
2015,12,3,5,1701700.0,2.87,584.0,2.86,부안
2015,12,4,6,2373350.0,4.0,718.0,3.52,부안
2015,12,5,7,2397050.0,4.04,718.0,3.52,부안
2015,12,6,1,2380650.0,4.01,692.0,3.39,부안
2015,12,7,2,2127050.0,3.58,683.0,3.35,부안
2015,12,8,3,1868600.0,3.15,675.0,3.31,부안
2015,12,9,4,1853700.0,3.12,639.0,3.13,부안
2015,12,10,5,1367900.0,2.3,491.0,2.4,부안
2015,12,11,6,2183550.0,3.68,796.0,3.9,부안
2015,12,12,7,2019250.0,3.4,692.0,3.39,부안
2015,12,13,1,2425050.0,4.08,793.0,3.88,부안
2015,12,14,2,1931450.0,3.25,641.0,3.14,부안
2015,12,15,3,1907300.0,3.21,693.0,3.39,부안
2015,12,16,4,1433350.0,2.41,520.0,2.55,부안
2015,12,17,5,1551400.0,2.61,581.0,2.85,부안
2015,12,18,6,1850050.0,3.12,667.0,3.27,부안
2015,12,19,7,1864650.0,3.14,670.0,3.28,부안
2015,12,20,1,1945700.0,3.28,644.0,3.15,부안
2015,12,21,2,1955150.0,3.29,657.0,3.22,부안
2015,12,22,3,1586500.0,2.67,623.0,3.05,부안
2015,12,23,4,1671700.0,2.82,601.0,2.94,부안
2015,12,24,5,1687950.0,2.84,629.0,3.08,부안
2015,12,25,6,2011550.0,3.39,683.0,3.35,부안
2015,12,26,7,2014250.0,3.39,705.0,3.45,부안
2015,12,27,1,2059800.0,3.47,677.0,3.32,부안
2015,12,28,2,1889950.0,3.18,656.0,3.21,부안
2015,12,29,3,1670050.0,2.81,597.0,2.92,부안
2015,12,30,4,1850800.0,3.12,663.0,3.25,부안
2015,12,31,5,1833350.0,3.09,676.0,3.31,부안
2015,12,10,5,13600.0,1.45,8.0,1.86,순창군
2015,12,11,6,46450.0,4.97,22.0,5.1,순창군
2015,12,12,7,68300.0,7.3,23.0,5.34,순창군
2015,12,13,1,54850.0,5.87,18.0,4.18,순창군
2015,12,14,2,37650.0,4.03,19.0,4.41,순창군
2015,12,15,3,26950.0,2.88,18.0,4.18,순창군
2015,12,16,4,20800.0,2.22,13.0,3.02,순창군
2015,12,17,5,40750.0,4.36,24.0,5.57,순창군
2015,12,18,6,34350.0,3.67,20.0,4.64,순창군
2015,12,19,7,51350.0,5.49,23.0,5.34,순창군
2015,12,20,1,70200.0,7.51,28.0,6.5,순창군
2015,12,21,2,78250.0,8.37,28.0,6.5,순창군
2015,12,22,3,33850.0,3.62,18.0,4.18,순창군
2015,12,23,4,38200.0,4.08,21.0,4.87,순창군
2015,12,24,5,33750.0,3.61,20.0,4.64,순창군
2015,12,25,6,38750.0,4.14,18.0,4.18,순창군
2015,12,26,7,38750.0,4.14,18.0,4.18,순창군
2015,12,27,1,42650.0,4.56,22.0,5.1,순창군
2015,12,28,2,66650.0,7.13,19.0,4.41,순창군
2015,12,29,3,34650.0,3.71,17.0,3.94,순창군
2015,12,30,4,23750.0,2.54,14.0,3.25,순창군
2015,12,31,5,40650.0,4.35,20.0,4.64,순창군
2015,5,27,4,2000.0,100.0,1.0,100.0,임실
2015,6,4,5,25000.0,3.71,1.0,0.79,임실
2015,6,5,6,27800.0,4.12,4.0,3.17,임실
2015,6,6,7,27850.0,4.13,5.0,3.97,임실
2015,6,7,1,5550.0,0.82,4.0,3.17,임실
2015,6,8,2,21100.0,3.13,5.0,3.97,임실
2015,6,9,3,16350.0,2.42,3.0,2.38,임실
2015,6,10,4,17400.0,2.58,5.0,3.97,임실
2015,6,11,5,21050.0,3.12,4.0,3.17,임실
2015,6,12,6,28950.0,4.29,5.0,3.97,임실
2015,6,13,7,40900.0,6.06,6.0,4.76,임실
2015,6,14,1,9900.0,1.47,3.0,2.38,임실
2015,6,15,2,29600.0,4.39,9.0,7.14,임실
2015,6,16,3,43550.0,6.46,7.0,5.56,임실
2015,6,17,4,22550.0,3.34,5.0,3.97,임실
2015,6,18,5,27050.0,4.01,4.0,3.17,임실
2015,6,19,6,20100.0,2.98,2.0,1.59,임실
2015,6,20,7,19800.0,2.94,5.0,3.97,임실
2015,6,21,1,23000.0,3.41,6.0,4.76,임실
2015,6,22,2,41600.0,6.17,9.0,7.14,임실
2015,6,23,3,36250.0,5.37,8.0,6.35,임실
2015,6,24,4,21850.0,3.24,5.0,3.97,임실
2015,6,25,5,27500.0,4.08,6.0,4.76,임실
2015,6,26,6,28150.0,4.17,5.0,3.97,임실
2015,6,27,7,27200.0,4.03,3.0,2.38,임실
2015,6,29,2,33450.0,4.96,4.0,3.17,임실
2015,6,30,3,30950.0,4.59,3.0,2.38,임실
2015,7,1,4,43550.0,4.13,8.0,3.67,임실
2015,7,2,5,40350.0,3.83,10.0,4.59,임실
2015,7,3,6,33700.0,3.2,5.0,2.29,임실
2015,7,4,7,32250.0,3.06,11.0,5.05,임실
2015,7,5,1,7150.0,0.68,4.0,1.83,임실
2015,7,6,2,46800.0,4.44,13.0,5.96,임실
2015,7,7,3,32550.0,3.09,6.0,2.75,임실
2015,7,8,4,31150.0,2.95,6.0,2.75,임실
2015,7,9,5,41050.0,3.89,12.0,5.5,임실
2015,7,10,6,30250.0,2.87,7.0,3.21,임실
2015,7,11,7,35650.0,3.38,9.0,4.13,임실
2015,7,12,1,5650.0,0.54,2.0,0.92,임실
2015,7,13,2,47800.0,4.53,9.0,4.13,임실
2015,7,14,3,45600.0,4.32,11.0,5.05,임실
2015,7,15,4,54850.0,5.2,10.0,4.59,임실
2015,7,16,5,60100.0,5.7,10.0,4.59,임실
2015,7,17,6,46400.0,4.4,11.0,5.05,임실
2015,7,18,7,28450.0,2.7,7.0,3.21,임실
2015,7,19,1,19500.0,1.85,6.0,2.75,임실
2015,7,20,2,22300.0,2.11,3.0,1.38,임실
2015,7,21,3,29850.0,2.83,6.0,2.75,임실
2015,7,22,4,30550.0,2.9,4.0,1.83,임실
2015,7,23,5,38200.0,3.62,6.0,2.75,임실
2015,7,24,6,17300.0,1.64,6.0,2.75,임실
2015,7,25,7,33200.0,3.15,6.0,2.75,임실
2015,7,26,1,31200.0,2.96,4.0,1.83,임실
2015,7,27,2,21350.0,2.02,3.0,1.38,임실
2015,7,28,3,13800.0,1.31,5.0,2.29,임실
2015,7,29,4,72100.0,6.84,9.0,4.13,임실
2015,7,30,5,18850.0,1.79,4.0,1.83,임실
2015,7,31,6,42950.0,4.07,5.0,2.29,임실
2015,8,1,7,15100.0,2.3,4.0,2.4,임실
2015,8,2,1,5900.0,0.9,4.0,2.4,임실
2015,8,3,2,36650.0,5.57,7.0,4.19,임실
2015,8,4,3,37950.0,5.77,10.0,5.99,임실
2015,8,5,4,60250.0,9.16,8.0,4.79,임실
2015,8,6,5,27300.0,4.15,3.0,1.8,임실
2015,8,7,6,21050.0,3.2,5.0,2.99,임실
2015,8,8,7,15700.0,2.39,6.0,3.59,임실
2015,8,9,1,6300.0,0.96,2.0,1.2,임실
2015,8,10,2,25700.0,3.91,4.0,2.4,임실
2015,8,11,3,16950.0,2.58,1.0,0.6,임실
2015,8,12,4,36100.0,5.49,5.0,2.99,임실
2015,8,13,5,30950.0,4.7,3.0,1.8,임실
2015,8,14,6,42350.0,6.44,8.0,4.79,임실
2015,8,15,7,10950.0,1.66,3.0,1.8,임실
2015,8,16,1,11250.0,1.71,6.0,3.59,임실
2015,8,17,2,9100.0,1.38,4.0,2.4,임실
2015,8,18,3,12950.0,1.97,4.0,2.4,임실
2015,8,19,4,32200.0,4.89,8.0,4.79,임실
2015,8,20,5,5200.0,0.79,4.0,2.4,임실
2015,8,21,6,12950.0,1.97,7.0,4.19,임실
2015,8,22,7,9350.0,1.42,7.0,4.19,임실
2015,8,23,1,20750.0,3.15,12.0,7.19,임실
2015,8,24,2,11650.0,1.77,7.0,4.19,임실
2015,8,25,3,40000.0,6.08,6.0,3.59,임실
2015,8,26,4,1450.0,0.22,2.0,1.2,임실
2015,8,27,5,33800.0,5.14,9.0,5.39,임실
2015,8,28,6,20900.0,3.18,5.0,2.99,임실
2015,8,29,7,24850.0,3.78,5.0,2.99,임실
2015,8,30,1,5900.0,0.9,4.0,2.4,임실
2015,8,31,2,16350.0,2.49,4.0,2.4,임실
2015,9,1,3,13350.0,4.78,5.0,4.03,임실
2015,9,2,4,4700.0,1.68,3.0,2.42,임실
2015,9,3,5,8600.0,3.08,5.0,4.03,임실
2015,9,4,6,5600.0,2.01,3.0,2.42,임실
2015,9,5,7,16450.0,5.89,7.0,5.65,임실
2015,9,6,1,16450.0,5.89,9.0,7.26,임실
2015,9,7,2,4250.0,1.52,2.0,1.61,임실
2015,9,8,3,7500.0,2.69,5.0,4.03,임실
2015,9,9,4,5500.0,1.97,4.0,3.23,임실
2015,9,10,5,13650.0,4.89,7.0,5.65,임실
2015,9,11,6,13050.0,4.68,4.0,3.23,임실
2015,9,12,7,21200.0,7.6,6.0,4.84,임실
2015,9,13,1,8100.0,2.9,3.0,2.42,임실
2015,9,14,2,5800.0,2.08,3.0,2.42,임실
2015,9,15,3,9550.0,3.42,7.0,5.65,임실
2015,9,16,4,7450.0,2.67,4.0,3.23,임실
2015,9,17,5,4900.0,1.76,3.0,2.42,임실
2015,9,18,6,16200.0,5.8,7.0,5.65,임실
2015,9,19,7,6550.0,2.35,4.0,3.23,임실
2015,9,20,1,3150.0,1.13,2.0,1.61,임실
2015,9,21,2,8300.0,2.97,3.0,2.42,임실
2015,9,22,3,29150.0,10.44,7.0,5.65,임실
2015,9,23,4,9750.0,3.49,5.0,4.03,임실
2015,9,24,5,25500.0,9.14,9.0,7.26,임실
2015,9,25,6,9400.0,3.37,4.0,3.23,임실
2015,9,26,7,5000.0,1.79,3.0,2.42,임실
2015,10,1,5,850.0,0.15,1.0,0.79,임실
2015,10,2,6,6100.0,1.05,4.0,3.17,임실
2015,10,3,7,1350.0,0.23,1.0,0.79,임실
2015,10,4,1,11250.0,1.93,5.0,3.97,임실
2015,10,5,2,19450.0,3.34,4.0,3.17,임실
2015,10,6,3,13350.0,2.29,5.0,3.97,임실
2015,10,7,4,13150.0,2.26,6.0,4.76,임실
2015,10,8,5,3500.0,0.6,1.0,0.79,임실
2015,10,9,6,7650.0,1.31,2.0,1.59,임실
2015,10,10,7,23250.0,3.99,8.0,6.35,임실
2015,10,11,1,16150.0,2.77,7.0,5.56,임실
2015,10,12,2,34350.0,5.9,6.0,4.76,임실
2015,10,13,3,24650.0,4.23,4.0,3.17,임실
2015,10,14,4,21350.0,3.67,4.0,3.17,임실
2015,10,15,5,24150.0,4.15,6.0,4.76,임실
2015,10,16,6,22150.0,3.8,3.0,2.38,임실
2015,10,17,7,17400.0,2.99,4.0,3.17,임실
2015,10,18,1,20800.0,3.57,7.0,5.56,임실
2015,10,19,2,22900.0,3.93,5.0,3.97,임실
2015,10,20,3,27150.0,4.66,3.0,2.38,임실
2015,10,21,4,22150.0,3.8,4.0,3.17,임실
2015,10,22,5,17500.0,3.0,4.0,3.17,임실
2015,10,23,6,26900.0,4.62,3.0,2.38,임실
2015,10,24,7,31900.0,5.48,6.0,4.76,임실
2015,10,25,1,8000.0,1.37,3.0,2.38,임실
2015,10,26,2,29700.0,5.1,4.0,3.17,임실
2015,10,27,3,15950.0,2.74,2.0,1.59,임실
2015,10,28,4,18350.0,3.15,4.0,3.17,임실
2015,10,29,5,44150.0,7.58,5.0,3.97,임실
2015,10,30,6,17650.0,3.03,2.0,1.59,임실
2015,10,31,7,19300.0,3.31,3.0,2.38,임실
2015,11,1,1,8550.0,0.48,3.0,0.46,임실
2015,11,2,2,35700.0,2.0,5.0,0.76,임실
2015,11,3,3,17450.0,0.98,3.0,0.46,임실
2015,11,4,4,30000.0,1.68,6.0,0.91,임실
2015,11,5,5,26300.0,1.47,4.0,0.61,임실
2015,11,6,6,13600.0,0.76,3.0,0.46,임실
2015,11,7,7,16450.0,0.92,5.0,0.76,임실
2015,11,8,1,3350.0,0.19,1.0,0.15,임실
2015,11,9,2,21150.0,1.18,6.0,0.91,임실
2015,11,10,3,19650.0,1.1,7.0,1.06,임실
2015,11,11,4,53750.0,3.01,19.0,2.88,임실
2015,11,12,5,55450.0,3.11,25.0,3.79,임실
2015,11,13,6,46150.0,2.59,24.0,3.64,임실
2015,11,14,7,71500.0,4.01,27.0,4.1,임실
2015,11,15,1,91750.0,5.14,39.0,5.92,임실
2015,11,16,2,63050.0,3.53,29.0,4.4,임실
2015,11,17,3,100650.0,5.64,43.0,6.53,임실
2015,11,18,4,58100.0,3.26,24.0,3.64,임실
2015,11,19,5,72500.0,4.06,31.0,4.7,임실
2015,11,20,6,74950.0,4.2,31.0,4.7,임실
2015,11,21,7,76600.0,4.29,31.0,4.7,임실
2015,11,22,1,91800.0,5.14,33.0,5.01,임실
2015,11,23,2,79850.0,4.47,32.0,4.86,임실
2015,11,24,3,96400.0,5.4,37.0,5.61,임실
2015,11,25,4,67600.0,3.79,29.0,4.4,임실
2015,11,26,5,35400.0,1.98,17.0,2.58,임실
2015,11,27,6,91250.0,5.11,36.0,5.46,임실
2015,11,28,7,84150.0,4.71,29.0,4.4,임실
2015,11,29,1,146850.0,8.23,41.0,6.22,임실
2015,11,30,2,134900.0,7.56,39.0,5.92,임실
2015,12,1,3,91600.0,3.1,40.0,3.39,임실
2015,12,2,4,62000.0,2.1,21.0,1.78,임실
2015,12,3,5,70350.0,2.38,31.0,2.63,임실
2015,12,4,6,57300.0,1.94,24.0,2.03,임실
2015,12,5,7,55250.0,1.87,27.0,2.29,임실
2015,12,6,1,50100.0,1.7,25.0,2.12,임실
2015,12,7,2,85150.0,2.88,31.0,2.63,임실
2015,12,8,3,127200.0,4.31,37.0,3.14,임실
2015,12,9,4,69100.0,2.34,35.0,2.97,임실
2015,12,10,5,88700.0,3.0,33.0,2.8,임실
2015,12,11,6,110750.0,3.75,57.0,4.83,임실
2015,12,12,7,145050.0,4.91,50.0,4.24,임실
2015,12,13,1,155600.0,5.27,53.0,4.49,임실
2015,12,14,2,104450.0,3.54,38.0,3.22,임실
2015,12,15,3,113950.0,3.86,39.0,3.31,임실
2015,12,16,4,91800.0,3.11,37.0,3.14,임실
2015,12,17,5,103550.0,3.51,46.0,3.9,임실
2015,12,18,6,73950.0,2.5,34.0,2.88,임실
2015,12,19,7,78500.0,2.66,45.0,3.81,임실
2015,12,20,1,113300.0,3.84,41.0,3.47,임실
2015,12,21,2,92150.0,3.12,36.0,3.05,임실
2015,12,22,3,81600.0,2.76,36.0,3.05,임실
2015,12,23,4,67250.0,2.28,36.0,3.05,임실
2015,12,24,5,78200.0,2.65,34.0,2.88,임실
2015,12,25,6,89350.0,3.03,40.0,3.39,임실
2015,12,26,7,153000.0,5.18,54.0,4.58,임실
